Rank,Ticker,Sector,Industry,Relative Strength,Percentile,1M_RS_Percentile,3M_RS_Percentile,6M_RS_Percentile,Price,MarketCap,PctFrom52WkHigh,AvgVol10,AvgVol30,AvgVol50
1082,NITCO,Industrials,Building Products & Equipment,97.5,45,61,58,10,96.91,25045337338.379898,-31.75,465875,672341,1342072
1083,ALLDIGI,Industrials,Specialty Business Services,97.49,45,46,39,54,812.3,12537332716.5,-25.06,27008,12979,9805
1084,SHREECEM,Basic Materials,Building Materials,97.45,45,48,37,51,26100.0,964799201520.0,-18.23,17025,19299,23599
1085,DMART,Consumer Defensive,Discount Stores,97.44,45,46,75,62,4054.0,2621246164215.548,-18.09,693668,693949,613103
1086,MUKKA,Consumer Defensive,Packaged Foods,97.41,45,39,39,42,24.01,6882000160.217285,-23.12,253711,216018,267807
1087,LGBBROSLTD,Consumer Cyclical,Auto Parts,97.39,45,56,60,94,1551.6,49133942407.53223,-24.24,26601,22174,24106
1088,JYOTICNC,Industrials,Specialty Industrial Machinery,97.32,45,43,8,23,801.35,180812729698.63916,-24.11,1413224,1054973,1488814
1089,BORORENEW,Technology,Solar,97.27,45,83,42,28,548.5,81634887588.42773,-23.93,379071,759393,940209
1090,HAVELLS,Industrials,Electrical Equipment & Parts,97.19,44,20,24,54,1285.0,769955406160.1294,-20.73,1083988,1331096,1081009
1091,MVGJL,Consumer Cyclical,Luxury Goods,97.18,44,20,13,28,172.52,7608477141.832993,-22.98,76683,75805,66209
1092,ITI,Technology,Communication Equipment,97.17,44,39,58,61,286.0,264928712843.26797,-23.29,339329,457893,552229
1093,NHPC,Utilities,Utilities - Renewable,97.14,44,44,58,63,77.2,797475307037.9473,-13.47,11729657,13803333,28160376
1094,STYLEBAAZA,Consumer Cyclical,Apparel Retail,97.13,44,57,86,91,336.65,26373504682.156372,-21.16,243632,257997,255152
1095,MIRZAINT,Consumer Cyclical,Footwear & Accessories,97.12,44,77,38,75,33.37,4845358803.791428,-24.16,174525,554429,423570
1096,ARVINDFASN,Consumer Cyclical,Apparel Retail,97.11,44,45,42,66,460.25,61835479845.08469,-20.51,190905,343405,287095
1097,ASHIMASYN,Real Estate,Real Estate - Development,97.06,44,14,25,7,17.49,3229472387.4125175,-37.15,164076,302354,211066
1098,CESC,Utilities,Utilities - Regulated Electric,97.05,44,44,78,64,164.58,216306573058.6322,-19.52,885743,1051748,1203232
1099,ECLERX,Technology,Information Technology Services,97.04,44,37,17,61,1763.3,171305043828.0,-29.4,309575,535254,405162
1100,GKENERGY,Utilities,Utilities - Renewable,97.03,44,57,32,3,133.47,27611542469.450165,-44.29,672217,727023,851358
1101,GMMPFAUDLR,Industrials,Specialty Industrial Machinery,96.96,44,6,15,30,993.6,36327684304.40576,-29.93,790375,325323,230042
1102,BIRLANU,Industrials,Building Products & Equipment,96.96,44,9,10,56,1607.4,10194541542.20398,-31.28,70333,30745,23043
1103,MOTISONS,Consumer Cyclical,Luxury Goods,96.85,44,32,4,41,14.08,16118468608.784866,-34.51,20894817,30264567,37083335
1104,KALYANIFRG,Consumer Cyclical,Auto Parts,96.85,44,47,48,42,631.75,2189712288.8183594,-25.65,2025,1609,1339
1105,SWARAJENG,Consumer Cyclical,Auto Parts,96.84,44,52,60,67,3602.3,43362868185.0,-20.74,7206,18739,16286
1106,VINYLINDIA,Basic Materials,Specialty Chemicals,96.82,44,62,73,26,244.52,4449499872.2291565,-24.76,19475,12718,19966
1107,ARKADE,Real Estate,Real Estate - Development,96.82,44,42,11,10,134.54,25177843214.69008,-32.26,289069,609959,458602
1108,GKWLIMITED,Industrials,Specialty Business Services,96.78,44,67,56,62,1651.5,9789236258.666992,-23.85,492,423,542
1109,OIL,Energy,Oil & Gas Integrated,96.73,44,51,83,84,453.0,731566854002.25,-14.69,3117219,3447395,3873325
1110,ADL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",96.72,43,23,35,36,73.75,409063700.60920715,-32.89,1046,1014,1010
1111,HAPPSTMNDS,Technology,Information Technology Services,96.71,43,22,10,4,401.8,55980082422.54785,-37.81,1840831,1707981,1360941
1112,WEALTH,Financial Services,Capital Markets,96.66,43,49,39,55,939.35,10018363750.0,-32.26,1988,1858,2130
1113,PKTEA,Consumer Defensive,Farm Products,96.66,43,38,87,87,698.3,2096374540.4329834,-30.03,110,321,354
1114,RHIM,Industrials,Metal Fabrication,96.64,43,45,23,61,423.35,82383746423.46936,-21.27,511671,3261065,2342569
1115,BEL,Industrials,Aerospace & Defense,96.58,43,44,73,89,404.35,2960460425745.0,-14.59,17166992,11905565,12124201
1116,AFFLE,Communication Services,Advertising Agencies,96.57,43,33,28,51,1594.5,203267905070.3181,-27.06,832003,441241,357057
1117,PATELENG,Industrials,Engineering & Construction,96.55,43,54,9,10,29.54,26760436907.12614,-30.93,4217096,4913094,7787567
1118,IONEXCHANG,Industrials,Pollution & Treatment Controls,96.44,43,69,47,39,385.65,52257735045.30792,-20.65,562399,1037657,927998
1119,NAVKARCORP,Industrials,Integrated Freight & Logistics,96.36,43,58,36,37,100.66,15375534568.824043,-28.2,305223,965890,939538
1120,NKIND,Consumer Defensive,Household & Personal Products,96.32,43,52,68,67,63.99,358911235.3363037,-27.1,621,636,551
1121,SUNDARMFIN,Financial Services,Credit Services,96.32,43,41,48,84,4568.5,490225690766.93066,-19.03,67479,70272,78183
1122,TATACONSUM,Consumer Defensive,Packaged Foods,96.31,43,51,77,74,1108.7,1076741330304.0,-13.57,1411551,1589922,1527016
1123,MRF,Consumer Cyclical,Auto Parts,96.28,43,38,32,79,133850.0,554550652965.0,-18.18,3740,6328,6159
1124,AERONEU,Consumer Cyclical,Packaging & Containers,96.26,43,54,68,22,83.26,2202462409.14917,-33.59,61356,62072,61937
1125,SYNCOMF,Healthcare,Drug Manufacturers - Specialty & Generic,96.19,43,40,34,25,14.34,12304600143.432617,-24.25,2734721,1974782,1865323
1126,RVTH,Industrials,Farm & Heavy Construction Machinery,96.19,43,42,35,3,720.6,2101009264.711731,-44.57,397,641,760
1127,OBCL,Industrials,Trucking,96.17,43,47,62,77,53.48,1104527355.2320862,-17.52,10259,8598,14766
1128,JINDALPHOT,Financial Services,Asset Management,96.17,43,61,43,97,1059.9,11081102911.197021,-34.44,2267,14841,15318
1129,RADHIKAJWE,Consumer Cyclical,Luxury Goods,96.08,42,16,3,18,68.61,7516389830.212723,-38.47,1213932,1842867,1164230
1130,EMUDHRA,Technology,Software - Application,96.08,42,12,11,11,530.0,37391339253.25,-35.86,301770,370452,252967
1131,EXCELINDUS,Basic Materials,Specialty Chemicals,96.02,42,28,49,48,1012.4,11717770854.70166,-29.69,11283,8517,7875
1132,SRHHYPOLTD,Basic Materials,Chemicals,96.01,42,43,53,42,498.35,8202209819.615753,-23.8,7509,6426,7782
1133,GICHSGFIN,Financial Services,Mortgage Finance,95.98,42,40,33,49,153.36,7909105800.475342,-19.19,87121,92281,147697
1134,RIIL,Industrials,Engineering & Construction,95.93,42,40,44,31,754.3,11016204815.673828,-21.83,38591,74381,125872
1135,AHLUCONT,Industrials,Engineering & Construction,95.92,42,42,34,67,829.9,55445604229.71924,-23.01,20326,32654,36821
1136,BANARBEADS,Consumer Cyclical,Footwear & Accessories,95.83,42,47,49,65,114.39,804567787.7659607,-30.55,3190,12531,8674
1137,DICIND,Basic Materials,Specialty Chemicals,95.82,42,46,48,47,521.0,4750120597.5,-19.22,1479,2163,2466
1138,JKTYRE,Consumer Cyclical,Auto Parts,95.8,42,51,25,98,385.0,112605884756.17953,-37.08,1166576,1194464,1188800
1139,CONCOR,Industrials,Railroads,95.74,42,30,59,54,501.9,363710635562.15607,-16.6,3317653,2652717,2133644
1140,AAVAS,Financial Services,Mortgage Finance,95.73,42,57,40,14,1404.0,109340945854.0,-24.38,58549,83273,142875
1141,ASPINWALL,Consumer Defensive,Farm Products,95.72,42,54,54,33,230.13,1957699267.480957,-23.91,1649,3274,3642
1142,HDBFS,Financial Services,Credit Services,95.68,42,59,41,49,676.4,572876365581.0,-16.68,465835,570154,752094
1143,STEELCITY,Financial Services,Capital Markets,95.65,42,23,36,36,82.92,1123363593.420639,-28.52,66079,25635,17472
1144,SBFC,Financial Services,Credit Services,95.62,42,31,41,60,94.0,102006136962.84668,-23.58,1555402,1276299,1198115
1145,NATCAPSUQ,Healthcare,Drug Manufacturers - Specialty & Generic,95.55,42,11,20,14,170.18,1549804390.794464,-42.51,45710,21801,16632
1146,IOC,Energy,Oil & Gas Refining & Marketing,95.53,42,43,29,91,142.0,1955367896131.8499,-24.85,8286119,12299671,12434279
1147,RUBFILA,Basic Materials,Specialty Chemicals,95.51,42,57,60,52,71.42,3965871118.6868134,-19.97,18044,17714,19434
1148,INDUSTOWER,Communication Services,Telecom Services,95.45,42,54,73,91,368.0,1040635112754.5292,-23.57,4582755,5921588,5962305
1149,TIPSFILMS,Communication Services,Entertainment,95.43,42,13,28,28,386.8,1768708780.5151978,-32.62,42756,31005,20484
1150,SESHAPAPER,Basic Materials,Paper & Paper Products,95.37,41,22,38,66,233.06,14520177602.743835,-20.49,466658,204640,142723
1151,NATHBIOGEN,Basic Materials,Agricultural Inputs,95.34,41,40,62,44,156.17,3066372150.9119873,-23.45,31941,17724,21477
1152,ASTRAL,Industrials,Building Products & Equipment,95.34,41,27,71,85,1437.0,394405297741.4581,-18.75,343557,697855,609375
1153,DOMS,Industrials,Business Equipment & Supplies,95.33,41,44,39,49,2250.1,134788794256.0,-18.77,73068,61365,221922
1154,FACT,Basic Materials,Agricultural Inputs,95.32,41,46,70,37,834.7,523675340659.3722,-21.15,69885,114444,501059
1155,HDFCAMC,Financial Services,Asset Management,95.31,41,65,60,88,2560.0,1074411018720.5454,-13.72,538765,833000,867605
1156,GENUSPOWER,Industrials,Electrical Equipment & Parts,95.25,41,60,64,22,305.0,87294571922.22488,-22.59,1517535,4481394,3242598
1157,SAGILITY,Healthcare,Health Information Services,95.25,41,41,33,59,43.64,189219285881.69165,-24.62,29961599,29164864,23163756
1158,NTPC,Utilities,Utilities - Regulated Electric,95.23,41,52,80,85,340.45,3366682600092.3066,-17.85,9647027,9441684,11620030
1159,BANARISUG,Consumer Defensive,Confectioners,95.18,41,47,58,61,3477.1,43911522072.29004,-10.18,386,363,410
1160,CPEDU,Consumer Defensive,Education & Training Services,95.18,41,26,13,33,209.2,3392437357.5381775,-38.24,43652,17879,14208
1161,REPCOHOME,Financial Services,Mortgage Finance,95.18,41,58,53,72,380.85,24298832618.95575,-16.46,86650,105545,150111
1162,HINDPETRO,Energy,Oil & Gas Refining & Marketing,95.16,41,43,25,83,393.15,810913174215.898,-22.68,5722388,6374282,6255490
1163,MASFIN,Financial Services,Credit Services,95.12,41,59,72,87,300.65,56894704143.34296,-16.22,162069,129733,117419
1164,IOB,Financial Services,Banks - Regional,95.11,41,41,46,38,33.88,652413282822.8569,-18.95,2140996,3987749,4315243
1165,CIEINDIA,Consumer Cyclical,Auto Parts,95.11,41,64,74,78,409.5,156961183483.75,-22.15,323670,472779,379159
1166,RELCHEMQ,Consumer Cyclical,Textile Manufacturing,95.1,41,42,17,20,130.06,960220141.1763382,-30.45,2973,3086,7322
1167,MASTEK,Technology,Information Technology Services,95.1,41,24,7,10,1802.5,52421970753.1947,-31.33,145303,105317,84712
1168,MANAKCOAT,Industrials,Metal Fabrication,95.08,41,51,18,70,114.36,13438022623.036575,-37.45,393504,587085,438974
1169,LTTS,Technology,Information Technology Services,95.06,41,20,32,23,3583.4,362583660087.43506,-24.18,111023,211667,173189
1170,LAOPALA,Consumer Cyclical,"Furnishings, Fixtures & Appliances",95.05,40,27,14,32,193.7,20462850677.490234,-31.07,1028534,437187,310630
1171,SAGARDEEP,Basic Materials,Copper,95.03,40,36,34,35,24.69,429164181.3972473,-21.57,6268,6268,6457
1172,INDIANCARD,Consumer Cyclical,Textile Manufacturing,95.0,40,52,16,28,220.02,1330632653.6523438,-31.15,4273,7360,5340
1173,IGCL,Basic Materials,Agricultural Inputs,94.98,40,49,3,5,72.64,4713349169.294327,-38.95,162058,190013,162366
1174,ARSSBL,Financial Services,Financial Conglomerates,94.96,40,68,63,74,500.6,32050345249.853516,-37.02,109471,259508,240116
1175,ANUHPHR,Healthcare,Drug Manufacturers - Specialty & Generic,94.92,40,41,48,60,77.64,7924711649.4140625,-22.36,51012,44717,55654
1176,VASWANI,Basic Materials,Steel,94.87,40,53,69,84,52.57,1733087747.5855713,-24.89,24648,26663,51079
1177,MFSL,Financial Services,Insurance - Life,94.86,40,52,65,92,1514.5,520493343517.0,-19.97,712227,820556,714189
1178,ERIS,Healthcare,Drug Manufacturers - Specialty & Generic,94.86,40,42,39,68,1393.4,194093028310.1361,-26.08,106670,87470,76347
1179,ROML,Consumer Defensive,Packaged Foods,94.86,40,31,67,50,44.53,667146299.6819916,-28.18,2317,2788,4338
1180,HEXATRADEX,Financial Services,Credit Services,94.84,40,41,56,36,159.22,8565138537.254395,-18.3,10511,5999,5138
1181,BLKASHYAP,Industrials,Engineering & Construction,94.84,40,55,40,31,54.97,12302320490.132965,-31.3,392414,556638,464825
1182,KANSAINER,Basic Materials,Specialty Chemicals,94.84,40,39,56,27,215.65,156247974289.56757,-18.31,608839,330175,332997
1183,JIOFIN,Financial Services,Asset Management,94.82,40,25,20,50,254.0,1549823414666.9458,-24.99,23634275,19930003,16390643
1184,MOBIKWIK,Technology,Software - Infrastructure,94.79,40,50,17,19,206.68,15829705591.783127,-38.12,2932857,2416239,1831145
1185,KOTARISUG,Consumer Defensive,Confectioners,94.78,40,25,26,25,26.41,2026625868.6889687,-29.91,52691,38845,39848
1186,PCJEWELLER,Consumer Cyclical,Luxury Goods,94.77,40,25,5,24,9.82,90113760861.40744,-39.01,165971800,351354848,227230629
1187,COLPAL,Consumer Defensive,Household & Personal Products,94.75,40,51,56,51,2019.5,567389257648.4971,-19.35,513717,364708,396314
1188,NARMADA,Basic Materials,Agricultural Inputs,94.73,40,87,96,97,13.67,1324738983.6163788,-69.74,3576072,3543443,3665550
1189,PLAZACABLE,Industrials,Electrical Equipment & Parts,94.72,39,50,64,15,46.4,2131601293.5682983,-28.62,23556,20187,22591
1190,ABMINTLLTD,Basic Materials,Specialty Chemicals,94.7,39,18,33,73,43.8,385916164.3066406,-30.31,2060,1542,1160
1191,MAITHANALL,Basic Materials,Steel,94.7,39,51,43,76,976.75,27926709559.6344,-19.28,34015,34974,62706
1192,HISARMETAL,Basic Materials,Steel,94.69,39,36,27,53,161.62,796446029.6630859,-26.32,2909,1849,1920
1193,BANKBARODA,Financial Services,Banks - Regional,94.69,39,43,60,88,247.81,1274482193232.8052,-23.87,8163930,11723263,12548417
1194,BHARATWIRE,Basic Materials,Steel,94.64,39,80,89,58,192.37,13265495337.803589,-26.58,158279,264885,243983
1195,BFUTILITIE,Industrials,Infrastructure Operations,94.63,39,38,28,9,563.05,21862292210.819824,-37.35,44624,225814,196741
1196,INDBANK,Financial Services,Capital Markets,94.59,39,41,52,70,33.08,1473799981.3705444,-29.84,28560,53449,51137
1197,RELIGARE,Financial Services,Insurance - Life,94.59,39,76,41,68,229.6,88055362957.64905,-18.73,1200547,873869,1068122
1198,NATCOPHARM,Healthcare,Drug Manufacturers - Specialty & Generic,94.57,39,56,94,65,910.5,165040791897.89978,-25.78,231258,440327,610181
1199,HERITGFOOD,Consumer Defensive,Packaged Foods,94.56,39,12,18,19,362.05,31114497667.23633,-32.95,458707,364397,376589
1200,GUJRAFFIA,,,94.54,39,35,41,47,39.71,,-54.88,1700,3416,3718
1201,VOLTAS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",94.51,39,45,44,86,1267.9,439183331558.48145,-19.88,513295,688697,895487
1202,BAJAJHIND,Consumer Defensive,Confectioners,94.48,39,24,34,10,18.1,40766122807.50759,-27.89,6159101,5194733,6018649
1203,UCOBANK,Financial Services,Banks - Regional,94.47,39,41,32,43,26.12,324523775852.9033,-23.63,5589559,5273484,8652768
1204,RELIANCE,Energy,Oil & Gas Refining & Marketing,94.47,39,37,47,72,1327.3,17294500027530.0,-17.65,12106732,12278052,13850437
1205,JYOTISTRUC,Industrials,Specialty Industrial Machinery,94.41,39,32,47,4,11.64,13094449827.631592,-35.3,6094393,4934408,6583190
1206,SILVERTUC,Technology,Information Technology Services,94.39,39,38,0,0,203.18,25379753322.60132,-81.82,742691,569409,540310
1207,POWERGRID,Utilities,Utilities - Regulated Electric,94.33,39,52,72,81,270.1,2680434134168.5615,-16.88,9353608,8719697,9305504
1208,TRIDENT,Consumer Cyclical,Textile Manufacturing,94.28,39,44,36,52,24.81,128001076114.78433,-22.2,4302679,6287056,6773244
1209,ESCORTS,Industrials,Farm & Heavy Construction Machinery,94.25,38,25,26,72,3082.1,319640581433.8623,-26.27,187822,128601,131831
1210,NUVOCO,Basic Materials,Building Materials,94.23,38,34,29,48,337.9,127165443915.83368,-29.24,308758,3147526,2000712
1211,MODIRUBBER,Real Estate,Real Estate Services,94.21,38,65,79,81,122.64,3151601372.803528,-26.78,2336,1865,1945
1212,SUNDROP,Consumer Defensive,Packaged Foods,94.2,38,27,43,33,662.4,25899622393.483337,-28.62,43704,30952,22296
1213,HUDCO,Financial Services,Credit Services,94.19,38,54,65,45,199.61,391451512559.5093,-19.14,2394240,2654980,2472608
1214,SUBROS,Consumer Cyclical,Auto Parts,94.19,38,37,49,77,778.15,51011095508.83484,-35.89,47065,55947,302704
1215,NSIL,Financial Services,Asset Management,94.13,38,19,26,50,5711.0,28004928757.5,-34.58,2493,2108,2007
1216,HITECH,Basic Materials,Steel,94.13,38,33,42,31,83.93,17187800926.446762,-34.17,399604,611072,691055
1217,WANBURY,Healthcare,Drug Manufacturers - Specialty & Generic,94.11,38,79,63,79,246.15,11596385982.946838,-31.41,381291,649649,454430
1218,INDOFARM,Industrials,Farm & Heavy Construction Machinery,94.11,38,30,8,6,150.81,7315856100.0,-44.49,236062,701981,552962
1219,RCF,Basic Materials,Agricultural Inputs,94.08,38,43,32,43,127.2,68530696455.44739,-22.67,663694,1070038,1536169
1220,S&SPOWER,Industrials,Electrical Equipment & Parts,94.08,38,64,87,18,322.1,4286220164.3463135,-31.31,4230,3156,2816
1221,PNBGILTS,Financial Services,Capital Markets,94.06,38,65,22,35,80.87,15392666942.883133,-29.65,300013,580762,2094070
1222,PFC,Financial Services,Credit Services,94.03,38,51,78,78,385.15,1359311894801.7773,-20.83,8530295,6345063,6313339
1223,TCS,Technology,Information Technology Services,94.03,38,8,11,31,2425.7,8156254868491.83,-27.59,4310638,4675572,4920400
1224,NAVA,Industrials,Conglomerates,93.97,38,51,82,82,577.15,157149923803.0962,-21.94,253763,230406,276233
1225,SUPREMEIND,Industrials,Building Products & Equipment,93.96,38,22,43,68,3495.0,439563191020.66895,-25.08,222519,225346,198955
1226,GFLLIMITED,Financial Services,Asset Management,93.93,38,20,28,26,48.88,5047607583.808899,-39.65,63570,46205,46609
1227,JUBLFOOD,Consumer Cyclical,Restaurants,93.91,38,14,13,31,495.0,275072383465.25,-26.17,4045159,3105847,2873186
1228,NEWGEN,Technology,Software - Infrastructure,93.83,38,9,2,0,563.2,71384365424.43854,-45.95,2690997,4600903,4314744
1229,SURANASOL,Technology,Solar,93.81,37,42,46,16,26.51,1292165327.262497,-32.16,171153,91061,77334
1230,GPPL,Industrials,Marine Shipping,93.81,37,48,52,87,150.38,72171478753.86758,-24.84,924843,999073,1203497
1231,ABREL,Real Estate,Real Estate Services,93.79,37,30,13,11,1393.2,151956067825.4912,-30.95,98934,152821,177839
1232,ACCELYA,Technology,Information Technology Services,93.79,37,27,37,51,1143.6,17298044237.31067,-25.11,8411,7612,7130
1233,LICI,Financial Services,Insurance - Life,93.77,37,61,41,69,393.0,5329442908443.711,-16.11,21898706,8944878,7157918
1234,VESUVIUS,Industrials,Specialty Industrial Machinery,93.77,37,39,52,75,463.0,91799167362.45117,-23.84,56213,93569,83734
1235,PUNJABCHEM,Basic Materials,Chemicals,93.71,37,46,36,71,1112.2,13753266396.630249,-33.24,9956,24646,25756
1236,RADAAN,Communication Services,Entertainment,93.66,37,23,45,34,3.09,155985241.39829636,-27.8,109300,48509,38861
1237,MOL,Basic Materials,Agricultural Inputs,93.65,37,5,12,8,58.39,13849951698.228386,-45.07,2771826,2018458,1432988
1238,AHLEAST,Consumer Cyclical,Lodging,93.55,37,37,79,77,142.96,2528564632.2019043,-18.45,3469,4648,3934
1239,TEGA,Industrials,Specialty Industrial Machinery,93.55,37,38,47,73,1633.6,117221750857.74463,-23.12,163699,85938,109551
1240,VGUARD,Industrials,Electrical Equipment & Parts,93.49,37,31,42,51,320.85,127047913460.85724,-20.82,4625123,1660012,1061813
1241,KUANTUM,Basic Materials,Paper & Paper Products,93.48,37,11,15,48,86.29,6750714470.061493,-35.7,166847,108445,95238
1242,ASTRAZEN,Healthcare,Drug Manufacturers - Specialty & Generic,93.48,37,36,55,77,8090.0,200137500000.0,-17.86,9504,8602,7124
1243,DALBHARAT,Basic Materials,Building Materials,93.48,37,24,19,78,1845.0,339939309341.645,-26.09,160792,268735,270039
1244,ZUARIIND,Industrials,Conglomerates,93.47,37,38,25,41,261.4,7653764288.0,-37.16,18194,27106,42684
1245,ARVEE,Basic Materials,Specialty Chemicals,93.47,37,34,68,69,155.1,1693333240.3564453,-46.66,1178,1243,2742
1246,GTL,Communication Services,Telecom Services,93.46,37,26,39,33,7.67,1127817931.770792,-31.88,324596,243044,420282
1247,POCL,Basic Materials,Specialty Chemicals,93.46,37,79,94,88,483.25,40137588192.530334,-25.38,697271,814275,708734
1248,CANTABIL,Consumer Cyclical,Apparel Manufacturing,93.43,37,51,32,89,233.21,20058911286.345825,-27.46,239899,356024,281804
1249,HINDCOMPOS,Consumer Cyclical,Auto Parts,93.34,36,53,53,63,418.2,6327039509.857178,-23.96,3520,15527,10543
1250,NCLIND,Basic Materials,Building Materials,93.28,36,41,33,53,174.08,8353139246.476288,-22.7,54986,48232,67740
1251,INFY,Technology,Information Technology Services,93.28,36,9,15,45,1183.0,4215773731220.17,-31.54,15276804,14138222,14113250
1252,GODREJCP,Consumer Defensive,Household & Personal Products,93.25,36,39,29,75,1033.0,1084191597703.5,-21.08,925966,818075,898314
1253,SAATVIKGL,Technology,Solar,93.22,36,47,64,54,418.9,55996107960.625244,-26.12,48768,128759,126073
1254,SWSOLAR,Technology,Solar,93.22,36,66,25,17,203.96,48560259720.121765,-30.83,714737,1964596,2593683
1255,MIDWESTLTD,Basic Materials,Building Materials,93.18,36,59,74,87,1187.1,44629677341.53516,-36.17,8741,15274,19176
1256,DBL,Industrials,Engineering & Construction,93.13,36,33,53,64,442.75,68267441068.25,-24.32,929996,952206,621872
1257,SINTERCOM,Consumer Cyclical,Auto Parts,93.12,36,9,8,11,86.99,2258382624.1224747,-36.96,22737,54240,52003
1258,AMBER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",93.11,36,62,85,82,7095.0,256096890070.5,-20.94,241602,260744,322550
1259,YATRA,Consumer Cyclical,Travel Services,93.06,36,37,13,93,104.53,16895166212.98787,-48.25,700016,1019635,1230833
1260,BLUEDART,Industrials,Integrated Freight & Logistics,93.06,36,29,24,54,5190.5,116539747841.0,-26.23,87258,34852,26698
1261,CHOLAHLDNG,Financial Services,Credit Services,92.99,36,40,42,59,1622.1,284802067446.5786,-21.41,238208,176822,192368
1262,BEARDSELL,Industrials,Building Products & Equipment,92.99,36,53,31,41,26.79,1090038655.9295654,-30.6,12428,15885,26690
1263,BMWVENTLTD,Basic Materials,Steel,92.98,36,48,55,25,58.92,4901131839.694977,-24.46,114968,77886,74235
1264,FORCEMOT,Consumer Cyclical,Auto Manufacturers,92.97,36,45,81,99,18300.0,232165736440.0,-30.81,98609,104122,107368
